replay_id,turn_number,player_to_move,action_taken,battle_winner,p1_slot1_species,p1_slot1_nickname,p1_slot1_hp_perc,p1_slot1_status,p1_slot1_is_active,p1_slot1_is_fainted,p1_slot1_terastallized,p1_slot1_tera_type,p1_slot1_boost_atk,p1_slot1_boost_def,p1_slot1_boost_spa,p1_slot1_boost_spd,p1_slot1_boost_spe,p1_slot2_species,p1_slot2_nickname,p1_slot2_hp_perc,p1_slot2_status,p1_slot2_is_active,p1_slot2_is_fainted,p1_slot2_terastallized,p1_slot2_tera_type,p1_slot2_boost_atk,p1_slot2_boost_def,p1_slot2_boost_spa,p1_slot2_boost_spd,p1_slot2_boost_spe,p1_slot3_species,p1_slot3_nickname,p1_slot3_hp_perc,p1_slot3_status,p1_slot3_is_active,p1_slot3_is_fainted,p1_slot3_terastallized,p1_slot3_tera_type,p1_slot3_boost_atk,p1_slot3_boost_def,p1_slot3_boost_spa,p1_slot3_boost_spd,p1_slot3_boost_spe,p1_slot4_species,p1_slot4_nickname,p1_slot4_hp_perc,p1_slot4_status,p1_slot4_is_active,p1_slot4_is_fainted,p1_slot4_terastallized,p1_slot4_tera_type,p1_slot4_boost_atk,p1_slot4_boost_def,p1_slot4_boost_spa,p1_slot4_boost_spd,p1_slot4_boost_spe,p1_slot5_species,p1_slot5_nickname,p1_slot5_hp_perc,p1_slot5_status,p1_slot5_is_active,p1_slot5_is_fainted,p1_slot5_terastallized,p1_slot5_tera_type,p1_slot5_boost_atk,p1_slot5_boost_def,p1_slot5_boost_spa,p1_slot5_boost_spd,p1_slot5_boost_spe,p1_slot6_species,p1_slot6_nickname,p1_slot6_hp_perc,p1_slot6_status,p1_slot6_is_active,p1_slot6_is_fainted,p1_slot6_terastallized,p1_slot6_tera_type,p1_slot6_boost_atk,p1_slot6_boost_def,p1_slot6_boost_spa,p1_slot6_boost_spd,p1_slot6_boost_spe,p2_slot1_species,p2_slot1_nickname,p2_slot1_hp_perc,p2_slot1_status,p2_slot1_is_active,p2_slot1_is_fainted,p2_slot1_terastallized,p2_slot1_tera_type,p2_slot1_boost_atk,p2_slot1_boost_def,p2_slot1_boost_spa,p2_slot1_boost_spd,p2_slot1_boost_spe,p2_slot2_species,p2_slot2_nickname,p2_slot2_hp_perc,p2_slot2_status,p2_slot2_is_active,p2_slot2_is_fainted,p2_slot2_terastallized,p2_slot2_tera_type,p2_slot2_boost_atk,p2_slot2_boost_def,p2_slot2_boost_spa,p2_slot2_boost_spd,p2_slot2_boost_spe,p2_slot3_species,p2_slot3_nickname,p2_slot3_hp_perc,p2_slot3_status,p2_slot3_is_active,p2_slot3_is_fainted,p2_slot3_terastallized,p2_slot3_tera_type,p2_slot3_boost_atk,p2_slot3_boost_def,p2_slot3_boost_spa,p2_slot3_boost_spd,p2_slot3_boost_spe,p2_slot4_species,p2_slot4_nickname,p2_slot4_hp_perc,p2_slot4_status,p2_slot4_is_active,p2_slot4_is_fainted,p2_slot4_terastallized,p2_slot4_tera_type,p2_slot4_boost_atk,p2_slot4_boost_def,p2_slot4_boost_spa,p2_slot4_boost_spd,p2_slot4_boost_spe,p2_slot5_species,p2_slot5_nickname,p2_slot5_hp_perc,p2_slot5_status,p2_slot5_is_active,p2_slot5_is_fainted,p2_slot5_terastallized,p2_slot5_tera_type,p2_slot5_boost_atk,p2_slot5_boost_def,p2_slot5_boost_spa,p2_slot5_boost_spd,p2_slot5_boost_spe,p2_slot6_species,p2_slot6_nickname,p2_slot6_hp_perc,p2_slot6_status,p2_slot6_is_active,p2_slot6_is_fainted,p2_slot6_terastallized,p2_slot6_tera_type,p2_slot6_boost_atk,p2_slot6_boost_def,p2_slot6_boost_spa,p2_slot6_boost_spd,p2_slot6_boost_spe,field_weather,field_terrain,p1_hazard_stealth_rock,p1_hazard_spikes,p1_hazard_toxic_spikes,p1_hazard_sticky_web,p2_hazard_stealth_rock,p2_hazard_spikes,p2_hazard_toxic_spikes,p2_hazard_sticky_web
2336452672,3,p1,move:Salt Cure,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,0,0,0,none,0,0,0,0,0,Garganacl,Garganacl,100,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,100,none,1,0,0,none,0,0,2,2,0,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,4,p2,move:Stored Power,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,0,0,0,none,0,0,0,0,0,Garganacl,Garganacl,100,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,74,none,1,0,0,none,0,0,2,2,0,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,4,p1,move:Salt Cure,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,0,0,0,none,0,0,0,0,0,Garganacl,Garganacl,49,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,74,none,1,0,0,none,0,0,2,2,0,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,5,p2,move:Agility,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,0,0,0,none,0,0,0,0,0,Garganacl,Garganacl,55,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,73,none,1,0,0,none,0,0,2,2,0,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,5,p1,move:Recover,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,0,0,0,none,0,0,0,0,0,Garganacl,Garganacl,55,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,73,none,1,0,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,6,p2,move:Stored Power,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,0,0,0,none,0,0,0,0,0,Garganacl,Garganacl,100,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,61,none,1,0,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,6,p1,move:Salt Cure,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,0,0,0,none,0,0,0,0,0,Garganacl,Garganacl,30,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,61,none,1,0,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,7,p2,move:Stored Power,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,0,0,0,none,0,0,0,0,0,Garganacl,Garganacl,37,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,35,none,1,0,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,7,p1,switch:Mimikyu,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,1,0,0,none,0,0,0,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,23,none,1,0,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,8,p2,move:Draining Kiss,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,100,none,1,0,0,none,0,0,0,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,23,none,1,0,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,8,p1,move:Swords Dance,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,88,none,1,0,0,none,0,0,0,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,23,none,1,0,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,9,p1,move:Shadow Sneak,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,88,none,1,0,0,none,2,0,0,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,10,none,1,0,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,9,p2,switch:Iron Valiant,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,78,none,1,0,0,none,2,0,0,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,1.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,10,p1,move:Shadow Sneak,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,78,none,1,0,0,none,2,0,0,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,100.0,none,1.0,0.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,10,p2,move:Spirit Break,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,68,none,1,0,0,none,2,0,0,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,43.0,none,1.0,0.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,11,p1,move:Shadow Sneak,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,1,none,1,0,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,0,0,0,none,0,0,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,43.0,none,1.0,0.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,11,p2,switch:Zamazenta,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,0,fnt,0,1,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,0,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,1,0,0,none,0,0,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,0.0,fnt,0.0,1.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,11,p1,switch:Farigiraf,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,0,fnt,0,1,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,1,0,0,none,0,0,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,0.0,fnt,0.0,1.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,12,p2,move:Body Press,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,0,fnt,0,1,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,100,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,1,0,0,none,0,1,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,0.0,fnt,0.0,1.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,12,p1,move:Agility,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,0,fnt,0,1,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,46,none,1,0,0,none,0,0,0,0,0,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,1,0,0,none,0,1,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,0.0,fnt,0.0,1.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,13,p1,move:Stored Power,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,0,fnt,0,1,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,46,none,1,0,0,none,0,0,0,0,2,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,100,none,1,0,0,none,0,1,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,0.0,fnt,0.0,1.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,13,p2,move:Body Press,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,0,fnt,0,1,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,0,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,46,none,1,0,0,none,0,0,0,0,2,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,63,none,1,0,0,none,0,1,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,0.0,fnt,0.0,1.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,13,p1,switch:Glimmora,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,0,fnt,0,1,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,1,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,0,fnt,0,1,0,none,0,0,0,0,2,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,69,none,1,0,0,none,0,1,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,0.0,fnt,0.0,1.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
2336452672,14,p2,move:Body Press,unknown,Ogerpon-Cornerstone,Ogerpon-Cornerstone,100,none,0,0,0,none,0,0,0,0,0,Mimikyu,Mimikyu,0,fnt,0,1,0,none,2,0,-1,0,0,Garganacl,Garganacl,0,fnt,0,1,0,none,0,0,0,0,0,Glimmora,Glimmora,100,none,1,0,0,none,0,0,0,0,0,Maushold,Maushold,100,none,0,0,0,none,0,0,0,0,0,Farigiraf,Farigiraf,0,fnt,0,1,0,none,0,0,0,0,2,Glimmora,Glimmora,0,fnt,0,1,0,none,0,0,0,0,0,Zamazenta,Zamazenta,69,none,1,0,0,none,0,1,0,0,0,Latias,Latias,0,fnt,0,1,0,none,0,0,2,2,2,Gholdengo,Gholdengo,100,none,0,0,0,none,0,0,0,0,0,Dragonite,Dragonite,100,none,0,0,0,none,0,0,0,0,0,Iron Valiant,Iron Valiant,0.0,fnt,0.0,1.0,1.0,Steel,0.0,0.0,0.0,0.0,0.0,none,none,0,0,0,0,0,0,0,0
